,X,Y,name,access,changing_table,wheelchair,drinking_water,com_insee,com_nom,Type,type,Type_détaillé,geometry,0
180,2.4122506,48.8544514997284,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.4122506 48.8544514997284),13902
180,2.4122506,48.8544514997284,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.4122506 48.8544514997284),13903
180,2.4122506,48.8544514997284,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.4122506 48.8544514997284),14028
181,2.4010269,48.860012899727,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.4010269 48.860012899727),13649
181,2.4010269,48.860012899727,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.4010269 48.860012899727),13650
181,2.4010269,48.860012899727,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.4010269 48.860012899727),13775
181,2.4010269,48.860012899727,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.4010269 48.860012899727),13776
182,2.4091395,48.864134499726,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.4091395 48.864134499726),13649
182,2.4091395,48.864134499726,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.4091395 48.864134499726),13775
182,2.4091395,48.864134499726,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.4091395 48.864134499726),13901
183,2.4008134,48.8648848997259,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.4008134 48.8648848997259),13523
183,2.4008134,48.8648848997259,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.4008134 48.8648848997259),13648
183,2.4008134,48.8648848997259,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.4008134 48.8648848997259),13649
183,2.4008134,48.8648848997259,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.4008134 48.8648848997259),13774
183,2.4008134,48.8648848997259,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.4008134 48.8648848997259),13775
183,2.4008134,48.8648848997259,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.4008134 48.8648848997259),13901
184,2.3998304,48.8649095997258,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3998304 48.8649095997258),13523
184,2.3998304,48.8649095997258,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3998304 48.8649095997258),13648
184,2.3998304,48.8649095997258,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3998304 48.8649095997258),13649
184,2.3998304,48.8649095997258,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3998304 48.8649095997258),13774
184,2.3998304,48.8649095997258,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3998304 48.8649095997258),13775
185,2.2795767,48.8754315997232,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.2795767 48.8754315997232),11883
185,2.2795767,48.8754315997232,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.2795767 48.8754315997232),11884
185,2.2795767,48.8754315997232,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.2795767 48.8754315997232),12009
185,2.2795767,48.8754315997232,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.2795767 48.8754315997232),12010
185,2.2795767,48.8754315997232,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.2795767 48.8754315997232),12135
185,2.2795767,48.8754315997232,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.2795767 48.8754315997232),12136
186,2.2957141,48.8749788997233,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.2957141 48.8749788997233),12135
186,2.2957141,48.8749788997233,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.2957141 48.8749788997233),12136
186,2.2957141,48.8749788997233,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.2957141 48.8749788997233),12261
186,2.2957141,48.8749788997233,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.2957141 48.8749788997233),12262
186,2.2957141,48.8749788997233,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.2957141 48.8749788997233),12388
187,2.3032074,48.8747600997234,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3032074 48.8747600997234),12261
187,2.3032074,48.8747600997234,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3032074 48.8747600997234),12262
187,2.3032074,48.8747600997234,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3032074 48.8747600997234),12387
187,2.3032074,48.8747600997234,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3032074 48.8747600997234),12388
187,2.3032074,48.8747600997234,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3032074 48.8747600997234),12514
